ID,Gene Name,Species,REACTOME_PATHWAY
ENSG00000099817,RNA polymerase II subunit E(POLR2E),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-1834949:R-HSA-1834949,R-HSA-203927:R-HSA-203927,R-HSA-427413:R-HSA-427413,R-HSA-452723:R-HSA-452723,R-HSA-5250924:R-HSA-5250924,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73776:R-HSA-73776,R-HSA-73777:R-HSA-73777,R-HSA-73779:R-HSA-73779,R-HSA-73780:R-HSA-73780,R-HSA-73863:R-HSA-73863,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,R-HSA-77075:R-HSA-77075,"
ENSG00000163882,RNA polymerase II subunit H(POLR2H),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-1834949:R-HSA-1834949,R-HSA-203927:R-HSA-203927,R-HSA-427413:R-HSA-427413,R-HSA-452723:R-HSA-452723,R-HSA-5250924:R-HSA-5250924,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,R-HSA-73776:R-HSA-73776,R-HSA-73777:R-HSA-73777,R-HSA-73779:R-HSA-73779,R-HSA-73780:R-HSA-73780,R-HSA-73863:R-HSA-73863,R-HSA-73980:R-HSA-73980,R-HSA-749476:R-HSA-749476,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-76061:R-HSA-76061,R-HSA-76066:R-HSA-76066,R-HSA-76071:R-HSA-76071,R-HSA-77075:R-HSA-77075,"
ENSG00000105258,RNA polymerase II subunit I(POLR2I),Homo sapiens,"R-HSA-112382:R-HSA-112382,R-HSA-113418:R-HSA-113418,R-HSA-167152:R-HSA-167152,R-HSA-167158:R-HSA-167158,R-HSA-167160:R-HSA-167160,R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-167200:R-HSA-167200,R-HSA-167238:R-HSA-167238,R-HSA-167242:R-HSA-167242,R-HSA-167243:R-HSA-167243,R-HSA-167246:R-HSA-167246,R-HSA-167287:R-HSA-167287,R-HSA-167290:R-HSA-167290,R-HSA-168325:R-HSA-168325,R-HSA-203927:R-HSA-203927,R-HSA-452723:R-HSA-452723,R-HSA-5578749:R-HSA-5578749,R-HSA-5601884:R-HSA-5601884,R-HSA-5617472:R-HSA-5617472,R-HSA-674695:R-HSA-674695,R-HSA-6781823:R-HSA-6781823,R-HSA-6781827:R-HSA-6781827,R-HSA-6782135:R-HSA-6782135,R-HSA-6782210:R-HSA-6782210,R-HSA-72086:R-HSA-72086,R-HSA-72163:R-HSA-72163,R-HSA-72165:R-HSA-72165,R-HSA-72203:R-HSA-72203,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-75955:R-HSA-75955,R-HSA-76042:R-HSA-76042,R-HSA-77075:R-HSA-77075,"
ENSG00000249884,RNF103-CHMP3 readthrough(RNF103-CHMP3),Homo sapiens,"R-HSA-162588:R-HSA-162588,R-HSA-1632852:R-HSA-1632852,R-HSA-917729:R-HSA-917729,"
ENSG00000085721,"RRN3 homolog, RNA polymerase I transcription factor(RRN3)",Homo sapiens,"R-HSA-73762:R-HSA-73762,R-HSA-73772:R-HSA-73772,"
ENSG00000167705,Rab interacting lysosomal protein(RILP),Homo sapiens,"R-HSA-2132295:R-HSA-2132295,"
ENSG00000161800,Rac GTPase activating protein 1(RACGAP1),Homo sapiens,"R-HSA-194840:R-HSA-194840,R-HSA-2132295:R-HSA-2132295,R-HSA-983189:R-HSA-983189,"
ENSG00000106615,Ras homolog enriched in brain(RHEB),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,R-HSA-165159:R-HSA-165159,R-HSA-166208:R-HSA-166208,R-HSA-380972:R-HSA-380972,R-HSA-5628897:R-HSA-5628897,"
ENSG00000025039,Ras related GTP binding D(RRAGD),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,R-HSA-165159:R-HSA-165159,R-HSA-166208:R-HSA-166208,R-HSA-380972:R-HSA-380972,R-HSA-5628897:R-HSA-5628897,"
ENSG00000175643,RecQ mediated genome instability 2(RMI2),Homo sapiens,"R-HSA-5685938:R-HSA-5685938,R-HSA-5685942:R-HSA-5685942,R-HSA-5693554:R-HSA-5693554,R-HSA-5693568:R-HSA-5693568,R-HSA-5693579:R-HSA-5693579,R-HSA-5693607:R-HSA-5693607,R-HSA-5693616:R-HSA-5693616,R-HSA-69473:R-HSA-69473,"
ENSG00000128805,Rho GTPase activating protein 22(ARHGAP22),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000031081,Rho GTPase activating protein 31(ARHGAP31),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000004777,Rho GTPase activating protein 33(ARHGAP33),Homo sapiens,"R-HSA-194840:R-HSA-194840,"
ENSG00000130762,Rho guanine nucleotide exchange factor 16(ARHGEF16),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,"
ENSG00000240771,Rho guanine nucleotide exchange factor 25(ARHGEF25),Homo sapiens,"R-HSA-416476:R-HSA-416476,"
ENSG00000116584,Rho/Rac guanine nucleotide exchange factor 2(ARHGEF2),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,"
ENSG00000113558,S-phase kinase associated protein 1(SKP1),Homo sapiens,"R-HSA-1169091:R-HSA-1169091,R-HSA-1170546:R-HSA-1170546,R-HSA-174113:R-HSA-174113,R-HSA-180534:R-HSA-180534,R-HSA-187577:R-HSA-187577,R-HSA-195253:R-HSA-195253,R-HSA-202424:R-HSA-202424,R-HSA-2122947:R-HSA-2122947,R-HSA-2565942:R-HSA-2565942,R-HSA-2644606:R-HSA-2644606,R-HSA-2644607:R-HSA-2644607,R-HSA-2871837:R-HSA-2871837,R-HSA-2894862:R-HSA-2894862,R-HSA-400253:R-HSA-400253,R-HSA-5607761:R-HSA-5607761,R-HSA-5607764:R-HSA-5607764,R-HSA-5610780:R-HSA-5610780,R-HSA-5610783:R-HSA-5610783,R-HSA-5610785:R-HSA-5610785,R-HSA-5676590:R-HSA-5676590,R-HSA-5684264:R-HSA-5684264,R-HSA-69231:R-HSA-69231,R-HSA-983168:R-HSA-983168,"
ENSG00000163221,S100 calcium binding protein A12(S100A12),Homo sapiens,"R-HSA-1810476:R-HSA-1810476,R-HSA-3134963:R-HSA-3134963,R-HSA-445989:R-HSA-445989,R-HSA-879415:R-HSA-879415,R-HSA-933542:R-HSA-933542,"
ENSG00000182568,SATB homeobox 1(SATB1),Homo sapiens,"R-HSA-111465:R-HSA-111465,"
ENSG00000143379,SET domain bifurcated 1(SETDB1),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000136169,SET domain bifurcated 2(SETDB2),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000145391,SET domain containing lysine methyltransferase 7(SETD7),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000127511,SIN3 transcription regulator family member B(SIN3B),Homo sapiens,"R-HSA-400206:R-HSA-400206,R-HSA-427413:R-HSA-427413,"
ENSG00000166949,SMAD family member 3(SMAD3),Homo sapiens,"R-HSA-1181150:R-HSA-1181150,R-HSA-1502540:R-HSA-1502540,R-HSA-2173788:R-HSA-2173788,R-HSA-2173789:R-HSA-2173789,R-HSA-2173795:R-HSA-2173795,R-HSA-2173796:R-HSA-2173796,R-HSA-3304356:R-HSA-3304356,R-HSA-3311021:R-HSA-3311021,R-HSA-3315487:R-HSA-3315487,R-HSA-3656532:R-HSA-3656532,"
ENSG00000137834,SMAD family member 6(SMAD6),Homo sapiens,"R-HSA-201451:R-HSA-201451,"
ENSG00000070366,"SMG6, nonsense mediated mRNA decay factor(SMG6)",Homo sapiens,"R-HSA-975957:R-HSA-975957,"
ENSG00000167447,"SMG8, nonsense mediated mRNA decay factor(SMG8)",Homo sapiens,"R-HSA-975957:R-HSA-975957,"
ENSG00000181449,SRY-box 2(SOX2),Homo sapiens,"R-HSA-2892245:R-HSA-2892245,R-HSA-2892247:R-HSA-2892247,R-HSA-3769402:R-HSA-3769402,R-HSA-452723:R-HSA-452723,"
ENSG00000064225,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6(ST3GAL6)",Homo sapiens,"R-HSA-1912420:R-HSA-1912420,R-HSA-2022854:R-HSA-2022854,R-HSA-4085001:R-HSA-4085001,"
ENSG00000136840,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4(ST6GALNAC4)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,R-HSA-977068:R-HSA-977068,"
ENSG00000160408,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6(ST6GALNAC6)",Homo sapiens,"R-HSA-4085001:R-HSA-4085001,"
ENSG00000079387,SUMO1/sentrin specific peptidase 1(SENP1),Homo sapiens,"R-HSA-3065679:R-HSA-3065679,"
ENSG00000173473,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1(SMARCC1)",Homo sapiens,"R-HSA-3214858:R-HSA-3214858,"
ENSG00000139613,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2(SMARCC2)",Homo sapiens,"R-HSA-3214858:R-HSA-3214858,"
ENSG00000153147,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5(SMARCA5)",Homo sapiens,"R-HSA-427413:R-HSA-427413,R-HSA-5250924:R-HSA-5250924,R-HSA-5693565:R-HSA-5693565,R-HSA-606279:R-HSA-606279,"
ENSG00000066117,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1(SMARCD1)",Homo sapiens,"R-HSA-3214858:R-HSA-3214858,"
ENSG00000109618,Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase(SEPSECS),Homo sapiens,"R-HSA-2408557:R-HSA-2408557,"
ENSG00000164105,Sin3A associated protein 30(SAP30),Homo sapiens,"R-HSA-3214815:R-HSA-3214815,R-HSA-427413:R-HSA-427413,"
ENSG00000172345,StAR related lipid transfer domain containing 5(STARD5),Homo sapiens,"R-HSA-196108:R-HSA-196108,"
ENSG00000165632,TATA-box binding protein associated factor 3(TAF3),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000141384,TATA-box binding protein associated factor 4b(TAF4B),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000187325,TATA-box binding protein associated factor 9b(TAF9B),Homo sapiens,"R-HSA-167161:R-HSA-167161,R-HSA-167162:R-HSA-167162,R-HSA-167172:R-HSA-167172,R-HSA-674695:R-HSA-674695,R-HSA-73776:R-HSA-73776,R-HSA-73779:R-HSA-73779,R-HSA-75953:R-HSA-75953,R-HSA-76042:R-HSA-76042,"
ENSG00000197905,TEA domain transcription factor 4(TEAD4),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,R-HSA-2032785:R-HSA-2032785,"
ENSG00000079134,THO complex 1(THOC1),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72187:R-HSA-72187,"
ENSG00000075131,TIMELESS interacting protein(TIPIN),Homo sapiens,"R-HSA-5693607:R-HSA-5693607,"
ENSG00000118503,TNF alpha induced protein 3(TNFAIP3),Homo sapiens,"R-HSA-168638:R-HSA-168638,R-HSA-5357786:R-HSA-5357786,R-HSA-5357905:R-HSA-5357905,R-HSA-5357956:R-HSA-5357956,R-HSA-936440:R-HSA-936440,"
ENSG00000157873,TNF receptor superfamily member 14(TNFRSF14),Homo sapiens,"R-HSA-388841:R-HSA-388841,R-HSA-5669034:R-HSA-5669034,"
ENSG00000048462,TNF receptor superfamily member 17(TNFRSF17),Homo sapiens,"R-HSA-5669034:R-HSA-5669034,"
ENSG00000248871,TNFSF12-TNFSF13 readthrough(TNFSF12-TNFSF13),Homo sapiens,"R-HSA-5668541:R-HSA-5668541,R-HSA-5676594:R-HSA-5676594,"
ENSG00000078237,TP53 induced glycolysis regulatory phosphatase(TIGAR),Homo sapiens,"R-HSA-5628897:R-HSA-5628897,"
ENSG00000275895,U2 small nuclear RNA auxiliary factor 1 like 5(U2AF1L5),Homo sapiens,"R-HSA-109688:R-HSA-109688,R-HSA-159236:R-HSA-159236,R-HSA-72163:R-HSA-72163,R-HSA-72187:R-HSA-72187,"
ENSG00000179913,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3(B3GNT3)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-913709:R-HSA-913709,"
ENSG00000176383,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4(B3GNT4)",Homo sapiens,"R-HSA-2022854:R-HSA-2022854,R-HSA-913709:R-HSA-913709,"
ENSG00000136731,UDP-glucose glycoprotein glucosyltransferase 1(UGGT1),Homo sapiens,"R-HSA-901032:R-HSA-901032,"
ENSG00000005007,"UPF1, RNA helicase and ATPase(UPF1)",Homo sapiens,"R-HSA-975956:R-HSA-975956,R-HSA-975957:R-HSA-975957,"
ENSG00000151461,UPF2 regulator of nonsense transcripts homolog (yeast)(UPF2),Homo sapiens,"R-HSA-975957:R-HSA-975957,"
ENSG00000103043,"Vac14, PIKFYVE complex component(VAC14)",Homo sapiens,"R-HSA-1660514:R-HSA-1660514,R-HSA-1660516:R-HSA-1660516,R-HSA-1660517:R-HSA-1660517,"
ENSG00000116455,WD repeat domain 77(WDR77),Homo sapiens,"R-HSA-191859:R-HSA-191859,R-HSA-3214858:R-HSA-3214858,"
ENSG00000126562,WNK lysine deficient protein kinase 4(WNK4),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000156076,WNT inhibitory factor 1(WIF1),Homo sapiens,"R-HSA-3772470:R-HSA-3772470,"
ENSG00000015285,Wiskott-Aldrich syndrome(WAS),Homo sapiens,"R-HSA-202433:R-HSA-202433,R-HSA-2029482:R-HSA-2029482,R-HSA-5663213:R-HSA-5663213,"
ENSG00000125084,Wnt family member 1(WNT1),Homo sapiens,"R-HSA-201681:R-HSA-201681,R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,R-HSA-381340:R-HSA-381340,R-HSA-4086400:R-HSA-4086400,R-HSA-4641262:R-HSA-4641262,"
ENSG00000002745,Wnt family member 16(WNT16),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,"
ENSG00000154764,Wnt family member 7A(WNT7A),Homo sapiens,"R-HSA-3238698:R-HSA-3238698,R-HSA-373080:R-HSA-373080,"
ENSG00000143184,X-C motif chemokine ligand 1(XCL1),Homo sapiens,"R-HSA-380108:R-HSA-380108,R-HSA-416476:R-HSA-416476,"
ENSG00000174851,"Yip1 interacting factor homolog A, membrane trafficking protein(YIF1A)",Homo sapiens,"R-HSA-381038:R-HSA-381038,"
ENSG00000196867,ZFP28 zinc finger protein(ZFP28),Homo sapiens,"R-HSA-212436:R-HSA-212436,"
ENSG00000011198,abhydrolase domain containing 5(ABHD5),Homo sapiens,"R-HSA-163560:R-HSA-163560,"
ENSG00000110881,acid sensing ion channel subunit 1(ASIC1),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000171681,activating transcription factor 7 interacting protein(ATF7IP),Homo sapiens,"R-HSA-3214841:R-HSA-3214841,"
ENSG00000159842,active BCR-related(ABR),Homo sapiens,"R-HSA-193648:R-HSA-193648,R-HSA-194840:R-HSA-194840,R-HSA-416482:R-HSA-416482,"
ENSG00000123612,activin A receptor type 1C(ACVR1C),Homo sapiens,"R-HSA-1181150:R-HSA-1181150,R-HSA-1433617:R-HSA-1433617,R-HSA-1502540:R-HSA-1502540,"
ENSG00000114739,activin A receptor type 2B(ACVR2B),Homo sapiens,"R-HSA-1181150:R-HSA-1181150,R-HSA-1433617:R-HSA-1433617,R-HSA-1502540:R-HSA-1502540,R-HSA-201451:R-HSA-201451,"
ENSG00000151498,acyl-CoA dehydrogenase family member 8(ACAD8),Homo sapiens,"R-HSA-70895:R-HSA-70895,"
ENSG00000168306,acyl-CoA oxidase 2(ACOX2),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-389887:R-HSA-389887,"
ENSG00000183747,acyl-CoA synthetase medium-chain family member 2A(ACSM2A),Homo sapiens,"R-HSA-177128:R-HSA-177128,"
ENSG00000157500,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1(APPL1)",Homo sapiens,"R-HSA-418889:R-HSA-418889,"
ENSG00000065457,"adenosine deaminase, tRNA specific 1(ADAT1)",Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000078295,adenylate cyclase 2(ADCY2),Homo sapiens,"R-HSA-163359:R-HSA-163359,R-HSA-163615:R-HSA-163615,R-HSA-164378:R-HSA-164378,R-HSA-170660:R-HSA-170660,R-HSA-170670:R-HSA-170670,R-HSA-418555:R-HSA-418555,R-HSA-418594:R-HSA-418594,R-HSA-418597:R-HSA-418597,R-HSA-432040:R-HSA-432040,R-HSA-5610787:R-HSA-5610787,"
ENSG00000043591,adrenoceptor beta 1(ADRB1),Homo sapiens,"R-HSA-390696:R-HSA-390696,R-HSA-418555:R-HSA-418555,"
ENSG00000113492,alanine--glyoxylate aminotransferase 2(AGXT2),Homo sapiens,"R-HSA-389661:R-HSA-389661,R-HSA-73621:R-HSA-73621,"
ENSG00000090861,alanyl-tRNA synthetase(AARS),Homo sapiens,"R-HSA-379716:R-HSA-379716,"
ENSG00000198099,"alcohol dehydrogenase 4 (class II), pi polypeptide(ADH4)",Homo sapiens,"R-HSA-5365859:R-HSA-5365859,R-HSA-71384:R-HSA-71384,"
ENSG00000108602,aldehyde dehydrogenase 3 family member A1(ALDH3A1),Homo sapiens,"R-HSA-211945:R-HSA-211945,"
ENSG00000198074,aldo-keto reductase family 1 member B10(AKR1B10),Homo sapiens,"R-HSA-975634:R-HSA-975634,"
ENSG00000227471,aldo-keto reductase family 1 member B15(AKR1B15),Homo sapiens,"R-HSA-193144:R-HSA-193144,"
ENSG00000187134,aldo-keto reductase family 1 member C1(AKR1C1),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-193775:R-HSA-193775,R-HSA-193807:R-HSA-193807,R-HSA-975634:R-HSA-975634,"
ENSG00000151632,aldo-keto reductase family 1 member C2(AKR1C2),Homo sapiens,"R-HSA-193368:R-HSA-193368,R-HSA-193775:R-HSA-193775,R-HSA-193807:R-HSA-193807,"
ENSG00000149925,"aldolase, fructose-bisphosphate A(ALDOA)",Homo sapiens,"R-HSA-114608:R-HSA-114608,R-HSA-70171:R-HSA-70171,R-HSA-70263:R-HSA-70263,"
ENSG00000137760,"alkB homolog 8, tRNA methyltransferase(ALKBH8)",Homo sapiens,"R-HSA-6782315:R-HSA-6782315,"
ENSG00000145192,alpha 2-HS glycoprotein(AHSG),Homo sapiens,"R-HSA-114608:R-HSA-114608,"
ENSG00000131480,"amine oxidase, copper containing 2(AOC2)",Homo sapiens,"R-HSA-211945:R-HSA-211945,"
ENSG00000166126,amnion associated transmembrane protein(AMN),Homo sapiens,"R-HSA-194223:R-HSA-194223,R-HSA-196741:R-HSA-196741,R-HSA-3359462:R-HSA-3359462,R-HSA-3359463:R-HSA-3359463,"
ENSG00000153107,anaphase promoting complex subunit 1(ANAPC1),Homo sapiens,"R-HSA-141430:R-HSA-141430,R-HSA-174048:R-HSA-174048,R-HSA-174084:R-HSA-174084,R-HSA-174154:R-HSA-174154,R-HSA-174178:R-HSA-174178,R-HSA-174184:R-HSA-174184,R-HSA-176407:R-HSA-176407,R-HSA-176408:R-HSA-176408,R-HSA-176409:R-HSA-176409,R-HSA-176412:R-HSA-176412,R-HSA-179409:R-HSA-179409,R-HSA-2467813:R-HSA-2467813,R-HSA-2559582:R-HSA-2559582,R-HSA-983168:R-HSA-983168,"
ENSG00000029534,ankyrin 1(ANK1),Homo sapiens,"R-HSA-445095:R-HSA-445095,R-HSA-447038:R-HSA-447038,R-HSA-447041:R-HSA-447041,R-HSA-447043:R-HSA-447043,R-HSA-6807878:R-HSA-6807878,"
ENSG00000065802,ankyrin repeat and SOCS box containing 1(ASB1),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000146809,ankyrin repeat and SOCS box containing 15(ASB15),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000100628,ankyrin repeat and SOCS box containing 2(ASB2),Homo sapiens,"R-HSA-983168:R-HSA-983168,"
ENSG00000148677,ankyrin repeat domain 1(ANKRD1),Homo sapiens,"R-HSA-1989781:R-HSA-1989781,"
ENSG00000154438,"ankyrin repeat, SAM and basic leucine zipper domain containing 1(ASZ1)",Homo sapiens,"R-HSA-5601884:R-HSA-5601884,"
ENSG00000135046,annexin A1(ANXA1),Homo sapiens,"R-HSA-416476:R-HSA-416476,R-HSA-418594:R-HSA-418594,R-HSA-444473:R-HSA-444473,R-HSA-445355:R-HSA-445355,"
ENSG00000151572,anoctamin 4(ANO4),Homo sapiens,"R-HSA-2672351:R-HSA-2672351,"
ENSG00000163297,anthrax toxin receptor 2(ANTXR2),Homo sapiens,"R-HSA-5210891:R-HSA-5210891,"
ENSG00000111875,anti-silencing function 1A histone chaperone(ASF1A),Homo sapiens,"R-HSA-2559584:R-HSA-2559584,"
ENSG00000134698,"argonaute 4, RISC catalytic component(AGO4)",Homo sapiens,"R-HSA-1257604:R-HSA-1257604,R-HSA-1912408:R-HSA-1912408,R-HSA-203927:R-HSA-203927,R-HSA-2559580:R-HSA-2559580,R-HSA-2559585:R-HSA-2559585,R-HSA-4086398:R-HSA-4086398,R-HSA-426486:R-HSA-426486,R-HSA-426496:R-HSA-426496,R-HSA-5628897:R-HSA-5628897,R-HSA-5687128:R-HSA-5687128,"
ENSG00000133794,aryl hydrocarbon receptor nuclear translocator like(ARNTL),Homo sapiens,"R-HSA-1368082:R-HSA-1368082,R-HSA-1368108:R-HSA-1368108,R-HSA-1989781:R-HSA-1989781,R-HSA-400253:R-HSA-400253,"
ENSG00000157399,arylsulfatase E (chondrodysplasia punctata 1)(ARSE),Homo sapiens,"R-HSA-1660662:R-HSA-1660662,R-HSA-1663150:R-HSA-1663150,"
ENSG00000141505,asialoglycoprotein receptor 1(ASGR1),Homo sapiens,"R-HSA-446203:R-HSA-446203,"
ENSG00000110497,autophagy and beclin 1 regulator 1(AMBRA1),Homo sapiens,"R-HSA-1632852:R-HSA-1632852,"
ENSG00000117475,basic leucine zipper nuclear factor 1(BLZF1),Homo sapiens,"R-HSA-162658:R-HSA-162658,"
ENSG00000090013,biliverdin reductase B(BLVRB),Homo sapiens,"R-HSA-189483:R-HSA-189483,"
ENSG00000169814,biotinidase(BTD),Homo sapiens,"R-HSA-196780:R-HSA-196780,R-HSA-3371598:R-HSA-3371598,"
ENSG00000172331,bisphosphoglycerate mutase(BPGM),Homo sapiens,"R-HSA-70326:R-HSA-70326,"
ENSG00000101144,bone morphogenetic protein 7(BMP7),Homo sapiens,"R-HSA-2129379:R-HSA-2129379,"
ENSG00000100425,bromodomain containing 1(BRD1),Homo sapiens,"R-HSA-3214847:R-HSA-3214847,"
ENSG00000060566,cAMP responsive element binding protein 3 like 3(CREB3L3),Homo sapiens,"R-HSA-174800:R-HSA-174800,"
ENSG00000140937,cadherin 11(CDH11),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000113361,cadherin 6(CDH6),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000081138,cadherin 7(CDH7),Homo sapiens,"R-HSA-418990:R-HSA-418990,"
ENSG00000153956,calcium voltage-gated channel auxiliary subunit alpha2delta 1(CACNA2D1),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000108878,calcium voltage-gated channel auxiliary subunit gamma 1(CACNG1),Homo sapiens,"R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,"
ENSG00000166862,calcium voltage-gated channel auxiliary subunit gamma 2(CACNG2),Homo sapiens,"R-HSA-112308:R-HSA-112308,R-HSA-399719:R-HSA-399719,R-HSA-5576892:R-HSA-5576892,R-HSA-5576893:R-HSA-5576893,R-HSA-5576894:R-HSA-5576894,R-HSA-5682910:R-HSA-5682910,"
ENSG00000145349,calcium/calmodulin dependent protein kinase II delta(CAMK2D),Homo sapiens,"R-HSA-3371571:R-HSA-3371571,R-HSA-399719:R-HSA-399719,R-HSA-438066:R-HSA-438066,R-HSA-442729:R-HSA-442729,R-HSA-442742:R-HSA-442742,R-HSA-442982:R-HSA-442982,R-HSA-5576892:R-HSA-5576892,R-HSA-5578775:R-HSA-5578775,R-HSA-5673001:R-HSA-5673001,R-HSA-877300:R-HSA-877300,R-HSA-936837:R-HSA-936837,"
